number_1,number_2,full_cond,accuracy,ablated_unit,diff_from_full
singular,plural,singular_plural,0.9583333333333334,863.0,0.0016666666666665941
plural,singular,plural_singular,0.9033333333333332,863.0,-0.008333333333333415
plural,plural,plural_plural,0.9966666666666668,863.0,-0.001666666666666372
singular,singular,singular_singular,1.0,665.0,0.0
singular,plural,singular_plural,0.955,665.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,665.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,665.0,0.0
singular,singular,singular_singular,1.0,919.0,0.0
singular,plural,singular_plural,0.945,919.0,-0.011666666666666825
plural,singular,plural_singular,0.9133333333333332,919.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,919.0,0.0
singular,singular,singular_singular,1.0,813.0,0.0
singular,plural,singular_plural,0.9566666666666668,813.0,0.0
plural,singular,plural_singular,0.91,813.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,813.0,0.0
singular,singular,singular_singular,1.0,74.0,0.0
singular,plural,singular_plural,0.9566666666666668,74.0,0.0
plural,singular,plural_singular,0.9116666666666666,74.0,0.0
plural,plural,plural_plural,0.9983333333333332,74.0,0.0
singular,singular,singular_singular,1.0,1195.0,0.0
singular,plural,singular_plural,0.9533333333333334,1195.0,-0.0033333333333334103
plural,singular,plural_singular,0.9133333333333332,1195.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1195.0,0.0
singular,singular,singular_singular,1.0,768.0,0.0
singular,plural,singular_plural,0.9616666666666668,768.0,0.0050000000000000044
plural,singular,plural_singular,0.905,768.0,-0.006666666666666599
plural,plural,plural_plural,0.9966666666666668,768.0,-0.001666666666666372
singular,singular,singular_singular,1.0,44.0,0.0
singular,plural,singular_plural,0.9566666666666668,44.0,0.0
plural,singular,plural_singular,0.9133333333333332,44.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,44.0,0.0
singular,singular,singular_singular,1.0,972.0,0.0
singular,plural,singular_plural,0.95,972.0,-0.006666666666666821
plural,singular,plural_singular,0.9083333333333332,972.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,972.0,0.0
singular,singular,singular_singular,1.0,978.0,0.0
singular,plural,singular_plural,0.9483333333333334,978.0,-0.008333333333333415
plural,singular,plural_singular,0.9116666666666666,978.0,0.0
plural,plural,plural_plural,0.9983333333333332,978.0,0.0
singular,singular,singular_singular,1.0,70.0,0.0
singular,plural,singular_plural,0.9566666666666668,70.0,0.0
plural,singular,plural_singular,0.9116666666666666,70.0,0.0
plural,plural,plural_plural,0.9983333333333332,70.0,0.0
singular,singular,singular_singular,1.0,635.0,0.0
singular,plural,singular_plural,0.955,635.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,635.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,635.0,0.0
singular,singular,singular_singular,1.0,590.0,0.0
singular,plural,singular_plural,0.955,590.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,590.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,590.0,0.0
singular,singular,singular_singular,1.0,808.0,0.0
singular,plural,singular_plural,0.955,808.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,808.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,808.0,0.0
singular,singular,singular_singular,1.0,369.0,0.0
singular,plural,singular_plural,0.9566666666666668,369.0,0.0
plural,singular,plural_singular,0.915,369.0,0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,369.0,0.0
singular,singular,singular_singular,1.0,585.0,0.0
singular,plural,singular_plural,0.955,585.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,585.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,585.0,0.0
singular,singular,singular_singular,1.0,1031.0,0.0
singular,plural,singular_plural,0.9683333333333334,1031.0,0.011666666666666603
plural,singular,plural_singular,0.9116666666666666,1031.0,0.0
plural,plural,plural_plural,0.9983333333333332,1031.0,0.0
singular,singular,singular_singular,1.0,192.0,0.0
singular,plural,singular_plural,0.9566666666666668,192.0,0.0
plural,singular,plural_singular,0.9116666666666666,192.0,0.0
plural,plural,plural_plural,0.9983333333333332,192.0,0.0
singular,singular,singular_singular,1.0,124.0,0.0
singular,plural,singular_plural,0.9566666666666668,124.0,0.0
plural,singular,plural_singular,0.91,124.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,124.0,0.0
singular,singular,singular_singular,1.0,1298.0,0.0
singular,plural,singular_plural,0.9533333333333334,1298.0,-0.0033333333333334103
plural,singular,plural_singular,0.9116666666666666,1298.0,0.0
plural,plural,plural_plural,0.9966666666666668,1298.0,-0.001666666666666372
singular,singular,singular_singular,1.0,419.0,0.0
singular,plural,singular_plural,0.9566666666666668,419.0,0.0
plural,singular,plural_singular,0.9116666666666666,419.0,0.0
plural,plural,plural_plural,0.9983333333333332,419.0,0.0
singular,singular,singular_singular,1.0,484.0,0.0
singular,plural,singular_plural,0.9566666666666668,484.0,0.0
plural,singular,plural_singular,0.9083333333333332,484.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,484.0,0.0
singular,singular,singular_singular,1.0,1221.0,0.0
singular,plural,singular_plural,0.9533333333333334,1221.0,-0.0033333333333334103
plural,singular,plural_singular,0.9133333333333332,1221.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1221.0,0.0
singular,singular,singular_singular,1.0,77.0,0.0
singular,plural,singular_plural,0.9583333333333334,77.0,0.0016666666666665941
plural,singular,plural_singular,0.91,77.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,77.0,0.0
singular,singular,singular_singular,1.0,935.0,0.0
singular,plural,singular_plural,0.9566666666666668,935.0,0.0
plural,singular,plural_singular,0.9116666666666666,935.0,0.0
plural,plural,plural_plural,0.9983333333333332,935.0,0.0
singular,singular,singular_singular,1.0,869.0,0.0
singular,plural,singular_plural,0.965,869.0,0.008333333333333193
plural,singular,plural_singular,0.8983333333333333,869.0,-0.013333333333333308
plural,plural,plural_plural,0.9966666666666668,869.0,-0.001666666666666372
singular,singular,singular_singular,1.0,532.0,0.0
singular,plural,singular_plural,0.9583333333333334,532.0,0.0016666666666665941
plural,singular,plural_singular,0.91,532.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,532.0,0.0
singular,singular,singular_singular,1.0,1204.0,0.0
singular,plural,singular_plural,0.9383333333333334,1204.0,-0.018333333333333424
plural,singular,plural_singular,0.905,1204.0,-0.006666666666666599
plural,plural,plural_plural,0.9966666666666668,1204.0,-0.001666666666666372
singular,singular,singular_singular,1.0,767.0,0.0
singular,plural,singular_plural,0.9566666666666668,767.0,0.0
plural,singular,plural_singular,0.91,767.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,767.0,0.0
singular,singular,singular_singular,1.0,261.0,0.0
singular,plural,singular_plural,0.9566666666666668,261.0,0.0
plural,singular,plural_singular,0.91,261.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,261.0,0.0
singular,singular,singular_singular,1.0,1033.0,0.0
singular,plural,singular_plural,0.955,1033.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,1033.0,0.0016666666666665941
plural,plural,plural_plural,0.9966666666666668,1033.0,-0.001666666666666372
singular,singular,singular_singular,1.0,531.0,0.0
singular,plural,singular_plural,0.9583333333333334,531.0,0.0016666666666665941
plural,singular,plural_singular,0.9116666666666666,531.0,0.0
plural,plural,plural_plural,0.9983333333333332,531.0,0.0
singular,singular,singular_singular,1.0,867.0,0.0
singular,plural,singular_plural,0.9533333333333334,867.0,-0.0033333333333334103
plural,singular,plural_singular,0.91,867.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,867.0,0.0
singular,singular,singular_singular,1.0,921.0,0.0
singular,plural,singular_plural,0.9583333333333334,921.0,0.0016666666666665941
plural,singular,plural_singular,0.9083333333333332,921.0,-0.0033333333333334103
plural,plural,plural_plural,0.995,921.0,-0.0033333333333331883
singular,singular,singular_singular,1.0,451.0,0.0
singular,plural,singular_plural,0.9566666666666668,451.0,0.0
plural,singular,plural_singular,0.91,451.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,451.0,0.0
singular,singular,singular_singular,1.0,1053.0,0.0
singular,plural,singular_plural,0.9566666666666668,1053.0,0.0
plural,singular,plural_singular,0.9116666666666666,1053.0,0.0
plural,plural,plural_plural,0.9983333333333332,1053.0,0.0
singular,singular,singular_singular,1.0,631.0,0.0
singular,plural,singular_plural,0.9566666666666668,631.0,0.0
plural,singular,plural_singular,0.9116666666666666,631.0,0.0
plural,plural,plural_plural,0.9983333333333332,631.0,0.0
singular,singular,singular_singular,1.0,485.0,0.0
singular,plural,singular_plural,0.9583333333333334,485.0,0.0016666666666665941
plural,singular,plural_singular,0.9116666666666666,485.0,0.0
plural,plural,plural_plural,0.9983333333333332,485.0,0.0
singular,singular,singular_singular,1.0,337.0,0.0
singular,plural,singular_plural,0.9566666666666668,337.0,0.0
plural,singular,plural_singular,0.9133333333333332,337.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,337.0,0.0
singular,singular,singular_singular,1.0,941.0,0.0
singular,plural,singular_plural,0.9566666666666668,941.0,0.0
plural,singular,plural_singular,0.9116666666666666,941.0,0.0
plural,plural,plural_plural,0.9983333333333332,941.0,0.0
singular,singular,singular_singular,1.0,1290.0,0.0
singular,plural,singular_plural,0.955,1290.0,-0.0016666666666668162
plural,singular,plural_singular,0.9066666666666666,1290.0,-0.0050000000000000044
plural,plural,plural_plural,0.9983333333333332,1290.0,0.0
singular,singular,singular_singular,1.0,1256.0,0.0
singular,plural,singular_plural,0.95,1256.0,-0.006666666666666821
plural,singular,plural_singular,0.9133333333333332,1256.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1256.0,0.0
singular,singular,singular_singular,1.0,664.0,0.0
singular,plural,singular_plural,0.9566666666666668,664.0,0.0
plural,singular,plural_singular,0.9083333333333332,664.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,664.0,0.0
singular,singular,singular_singular,1.0,133.0,0.0
singular,plural,singular_plural,0.9566666666666668,133.0,0.0
plural,singular,plural_singular,0.9116666666666666,133.0,0.0
plural,plural,plural_plural,0.9983333333333332,133.0,0.0
singular,singular,singular_singular,1.0,793.0,0.0
singular,plural,singular_plural,0.9566666666666668,793.0,0.0
plural,singular,plural_singular,0.9116666666666666,793.0,0.0
plural,plural,plural_plural,0.9983333333333332,793.0,0.0
singular,singular,singular_singular,1.0,128.0,0.0
singular,plural,singular_plural,0.9516666666666668,128.0,-0.0050000000000000044
plural,singular,plural_singular,0.91,128.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,128.0,0.0
singular,singular,singular_singular,1.0,784.0,0.0
singular,plural,singular_plural,0.955,784.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,784.0,0.0
plural,plural,plural_plural,0.9983333333333332,784.0,0.0
singular,singular,singular_singular,1.0,740.0,0.0
singular,plural,singular_plural,0.96,740.0,0.0033333333333331883
plural,singular,plural_singular,0.9116666666666666,740.0,0.0
plural,plural,plural_plural,0.9966666666666668,740.0,-0.001666666666666372
singular,singular,singular_singular,1.0,905.0,0.0
singular,plural,singular_plural,0.9483333333333334,905.0,-0.008333333333333415
plural,singular,plural_singular,0.9133333333333332,905.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,905.0,0.0
singular,singular,singular_singular,1.0,306.0,0.0
singular,plural,singular_plural,0.955,306.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,306.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,306.0,0.0
singular,singular,singular_singular,1.0,435.0,0.0
singular,plural,singular_plural,0.9566666666666668,435.0,0.0
plural,singular,plural_singular,0.9116666666666666,435.0,0.0
plural,plural,plural_plural,0.9983333333333332,435.0,0.0
singular,singular,singular_singular,1.0,881.0,0.0
singular,plural,singular_plural,0.9566666666666668,881.0,0.0
plural,singular,plural_singular,0.9116666666666666,881.0,0.0
plural,plural,plural_plural,0.9983333333333332,881.0,0.0
singular,singular,singular_singular,1.0,355.0,0.0
singular,plural,singular_plural,0.955,355.0,-0.0016666666666668162
plural,singular,plural_singular,0.9066666666666666,355.0,-0.0050000000000000044
plural,plural,plural_plural,0.9966666666666668,355.0,-0.001666666666666372
singular,singular,singular_singular,1.0,29.0,0.0
singular,plural,singular_plural,0.9566666666666668,29.0,0.0
plural,singular,plural_singular,0.91,29.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,29.0,0.0
singular,singular,singular_singular,1.0,330.0,0.0
singular,plural,singular_plural,0.955,330.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,330.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,330.0,0.0
singular,singular,singular_singular,1.0,1172.0,0.0
singular,plural,singular_plural,0.9566666666666668,1172.0,0.0
plural,singular,plural_singular,0.9116666666666666,1172.0,0.0
plural,plural,plural_plural,0.9983333333333332,1172.0,0.0
singular,singular,singular_singular,1.0,1225.0,0.0
singular,plural,singular_plural,0.9533333333333334,1225.0,-0.0033333333333334103
plural,singular,plural_singular,0.9116666666666666,1225.0,0.0
plural,plural,plural_plural,0.9983333333333332,1225.0,0.0
singular,singular,singular_singular,1.0,1067.0,0.0
singular,plural,singular_plural,0.9566666666666668,1067.0,0.0
plural,singular,plural_singular,0.91,1067.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1067.0,0.0
singular,singular,singular_singular,1.0,324.0,0.0
singular,plural,singular_plural,0.9583333333333334,324.0,0.0016666666666665941
plural,singular,plural_singular,0.9116666666666666,324.0,0.0
plural,plural,plural_plural,0.9966666666666668,324.0,-0.001666666666666372
singular,singular,singular_singular,1.0,779.0,0.0
singular,plural,singular_plural,0.9533333333333334,779.0,-0.0033333333333334103
plural,singular,plural_singular,0.915,779.0,0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,779.0,0.0
singular,singular,singular_singular,1.0,770.0,0.0
singular,plural,singular_plural,0.9516666666666668,770.0,-0.0050000000000000044
plural,singular,plural_singular,0.9016666666666666,770.0,-0.010000000000000009
plural,plural,plural_plural,0.9933333333333332,770.0,-0.0050000000000000044
singular,singular,singular_singular,1.0,571.0,0.0
singular,plural,singular_plural,0.955,571.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,571.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,571.0,0.0
singular,singular,singular_singular,1.0,116.0,0.0
singular,plural,singular_plural,0.9566666666666668,116.0,0.0
plural,singular,plural_singular,0.9133333333333332,116.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,116.0,0.0
singular,singular,singular_singular,1.0,679.0,0.0
singular,plural,singular_plural,0.955,679.0,-0.0016666666666668162
plural,singular,plural_singular,0.915,679.0,0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,679.0,0.0
